20:17:42.859,41.35,204.69


20:17:52.879,41.53,204.19


20:18:02.897,41.69,203.73
20:18:12.917,41.81,203.25


20:18:22.905,41.99,202.77


20:18:32.927,42.13,202.27


20:18:42.960,42.31,201.79


20:18:52.948,42.41,201.27


20:19:02.958,42.57,200.75


20:19:12.972,42.67,200.31


20:19:22.988,42.83,199.81


20:19:33.008,42.93,199.33
20:19:43.036,43.03,198.81


20:19:53.022,43.17,198.35


20:20:03.031,43.27,197.87


20:20:13.049,43.41,197.37
20:20:23.068,43.53,196.87


20:20:33.098,43.63,196.39


20:20:43.089,43.69,195.91


20:20:53.109,43.79,195.43


20:21:03.133,43.89,194.95
20:21:13.152,43.99,194.49


20:21:23.166,44.09,193.99


20:21:33.159,44.15,193.53


20:21:43.182,44.25,193.05


20:21:53.174,44.33,192.57


20:22:03.199,44.43,192.15


20:22:13.215,44.49,191.67


20:22:23.231,44.57,191.19


20:22:33.242,44.63,190.75


20:22:43.267,44.71,190.27


20:22:53.260,44.79,189.83


20:23:03.288,44.85,189.33


20:23:13.285,44.95,188.89


20:23:23.301,45.01,188.43


20:23:33.317,45.07,187.99
20:23:43.334,45.11,187.53


20:23:53.357,45.17,187.07


20:24:03.360,45.23,186.63


20:24:13.382,45.31,186.21


20:24:23.374,45.33,185.73


20:24:33.400,45.37,185.29


20:24:43.396,45.45,184.87


20:24:53.421,45.47,184.43


20:25:03.417,45.53,183.97


20:25:13.444,45.57,183.53


20:25:23.468,45.59,183.11
20:25:33.486,45.65,182.67


20:25:43.477,45.69,182.21


20:25:53.495,45.73,181.79


20:26:03.523,45.77,181.37


20:26:13.522,45.81,180.95


20:26:23.551,45.83,180.53


20:26:33.542,45.87,180.07


20:26:43.570,45.91,179.67


20:26:53.564,45.91,179.23


20:27:03.587,45.93,178.83


20:27:13.612,45.99,178.41


20:27:23.603,46.01,177.99


20:27:33.620,46.01,177.59


20:27:43.630,46.03,177.17


20:27:53.661,46.03,176.77


20:28:03.654,46.07,176.35


20:28:13.683,46.09,175.93


20:28:23.709,46.11,175.55


20:28:33.701,46.09,175.15


20:28:43.726,46.09,174.71


20:28:53.741,46.09,174.33
20:29:03.761,46.09,173.95


20:29:13.747,46.11,173.53


20:29:23.776,46.05,173.11


20:29:33.769,46.09,172.71


20:29:43.787,46.11,172.33


20:29:53.803,46.09,171.93


20:30:03.827,46.07,171.57


20:30:13.833,46.07,171.15


20:30:23.858,46.03,170.75


20:30:33.873,46.03,170.37


20:30:43.891,46.03,169.97


20:30:53.883,46.03,169.59


20:31:03.903,46.01,169.19


20:31:13.922,45.99,168.79


20:31:23.908,46.01,168.43
20:31:33.926,45.97,168.07


20:31:43.959,45.97,167.67


20:31:53.958,45.97,167.29


20:32:03.984,45.93,166.93


20:32:13.975,45.93,166.55


20:32:23.995,45.89,166.15


20:32:34.011,45.89,165.81


20:32:44.029,45.89,165.43


20:32:54.054,45.87,165.05


20:33:04.043,45.85,164.71


20:33:14.054,45.83,164.33


20:33:24.068,45.83,163.99


20:33:34.105,45.81,163.61
20:33:44.092,45.79,163.27


20:33:54.126,45.79,162.87


20:34:04.144,45.81,162.53


20:34:14.134,45.81,162.19


20:34:24.153,45.77,161.81


20:34:34.174,45.75,161.45


20:34:44.191,45.75,161.09


20:34:54.180,45.71,160.75


20:35:04.199,45.71,160.39


20:35:14.225,45.67,160.07


20:35:24.248,45.69,159.71


20:35:34.234,45.67,159.35


20:35:44.255,45.65,159.01


20:35:54.275,45.63,158.67


20:36:04.291,45.67,158.35
20:36:14.315,45.63,157.97


20:36:24.303,45.61,157.65


20:36:34.324,45.59,157.31


20:36:44.326,45.59,156.95


20:36:54.345,45.59,156.65


20:37:04.363,45.55,156.27


20:37:14.381,45.57,155.93


20:37:24.403,45.57,155.63


20:37:34.388,45.57,155.29


20:37:44.411,45.53,154.95


20:37:54.445,45.53,154.63


20:38:04.439,45.47,154.31


20:38:14.465,45.47,153.95


20:38:24.455,45.47,153.65


20:38:34.482,45.47,153.33


20:38:44.503,45.45,153.01


20:38:54.494,45.43,152.67


20:39:04.525,45.43,152.37


20:39:14.514,45.37,152.01
20:39:24.541,45.41,151.71


20:39:34.571,45.37,151.39


20:39:44.563,45.35,151.07


20:39:54.588,45.37,150.75


20:40:04.588,45.37,150.47


20:40:14.613,45.35,150.13


20:40:24.639,45.31,149.81


20:40:34.626,45.31,149.49


20:40:44.640,45.31,149.23


20:40:54.661,45.31,148.87


20:41:04.662,45.23,148.59


20:41:14.684,45.25,148.27


20:41:24.691,45.23,147.97


20:41:34.713,45.23,147.65


20:41:44.739,45.21,147.35


20:41:54.737,45.21,147.03


20:42:04.768,45.17,146.73


20:42:14.771,45.17,146.45


20:42:24.777,45.13,146.13


20:42:34.803,45.13,145.83


20:42:44.792,45.11,145.53


20:42:54.815,45.09,145.23
20:43:04.814,45.07,144.93


20:43:14.834,45.07,144.67


20:43:24.873,45.07,144.37


20:43:34.869,45.03,144.07


20:43:44.871,45.01,143.79


20:43:54.889,44.99,143.49


20:44:04.915,44.97,143.21


20:44:14.905,44.97,142.89


20:44:24.944,44.93,142.63


20:44:34.933,44.91,142.33


20:44:44.962,44.89,142.03


20:44:54.980,44.85,141.75


20:45:04.998,44.79,141.49


20:45:15.005,44.79,141.21


20:45:25.007,44.71,140.87


20:45:35.036,44.69,140.59


20:45:45.034,44.67,140.31


20:45:55.057,44.59,140.05


20:46:05.069,44.55,139.75
20:46:15.088,44.53,139.49


20:46:25.083,44.47,139.17


20:46:35.086,44.45,138.89


20:46:45.107,44.41,138.65


20:46:55.138,44.33,138.33


20:47:05.130,44.29,138.05


20:47:15.156,44.25,137.77


20:47:25.152,44.19,137.49


20:47:35.182,44.13,137.19


20:47:45.208,44.07,136.89


