22:12:04.413,43.09,204.67


22:12:14.406,43.29,204.21
22:12:24.429,43.43,203.73


22:12:34.451,43.63,203.25


22:12:44.469,43.77,202.75


22:12:54.460,43.91,202.25


22:13:04.480,44.07,201.77


22:13:14.497,44.23,201.27
22:13:24.514,44.41,200.77


22:13:34.533,44.53,200.29


22:13:44.519,44.69,199.77


22:13:54.550,44.81,199.29


22:14:04.572,44.91,198.77


22:14:14.568,45.09,198.27


22:14:24.590,45.17,197.77


22:14:34.588,45.31,197.27


22:14:44.616,45.43,196.79


22:14:54.613,45.55,196.29


22:15:04.638,45.63,195.81
22:15:14.657,45.75,195.31


22:15:24.675,45.85,194.85


22:15:34.662,45.97,194.33


22:15:44.692,46.07,193.83


22:15:54.695,46.13,193.37


22:16:04.703,46.21,192.89


22:16:14.725,46.33,192.43


22:16:24.755,46.41,191.93


22:16:34.736,46.47,191.47


22:16:44.760,46.55,190.99


22:16:54.783,46.65,190.51


22:17:04.784,46.69,190.01


22:17:14.812,46.77,189.55


22:17:24.803,46.81,189.09


22:17:34.829,46.89,188.63


22:17:44.850,46.97,188.15


22:17:54.845,46.99,187.65


22:18:04.869,47.09,187.17


22:18:14.890,47.13,186.73


22:18:24.909,47.19,186.27
22:18:34.891,47.23,185.83


22:18:44.918,47.31,185.33


22:18:54.946,47.35,184.89


22:19:04.936,47.39,184.45


22:19:14.962,47.43,183.99


22:19:24.957,47.43,183.53


22:19:34.980,47.47,183.07


22:19:45.005,47.53,182.63


22:19:54.993,47.55,182.17


22:20:05.027,47.63,181.77


22:20:15.046,47.63,181.29


22:20:25.040,47.67,180.87


22:20:35.069,47.69,180.43


22:20:45.060,47.75,179.99


22:20:55.078,47.77,179.53
22:21:05.103,47.79,179.09


22:21:15.100,47.79,178.65


22:21:25.129,47.85,178.27


22:21:35.124,47.87,177.83


22:21:45.141,47.87,177.39


22:21:55.163,47.89,176.97


22:22:05.188,47.95,176.53


22:22:15.184,47.93,176.11


22:22:25.209,47.97,175.73


22:22:35.226,47.99,175.31


22:22:45.245,47.99,174.87


22:22:55.239,48.01,174.43


22:23:05.267,48.01,174.03


22:23:15.262,48.03,173.65


22:23:25.292,48.03,173.21


22:23:35.291,48.07,172.79


22:23:45.308,48.07,172.39


22:23:55.333,48.07,171.99


22:24:05.315,48.07,171.57
22:24:15.334,48.03,171.19


22:24:25.359,48.07,170.79


22:24:35.354,48.07,170.39


22:24:45.380,48.07,169.99


22:24:55.407,48.09,169.61


22:25:05.405,48.07,169.19


22:25:15.425,48.09,168.83


22:25:25.426,48.07,168.41


22:25:35.457,48.05,168.05


22:25:45.454,48.09,167.65


22:25:55.479,48.03,167.23


22:26:05.489,48.03,166.85


22:26:15.497,48.03,166.47


22:26:25.515,48.03,166.11


22:26:35.520,48.03,165.73


22:26:45.547,48.03,165.33


22:26:55.539,48.01,164.95


22:27:05.571,48.03,164.59


22:27:15.565,48.01,164.19


22:27:25.590,48.01,163.83


22:27:35.618,47.97,163.47


22:27:45.608,47.99,163.11
22:27:55.639,47.99,162.71


22:28:05.630,47.93,162.33


22:28:15.645,47.95,161.97


22:28:25.676,47.95,161.61


22:28:35.668,47.89,161.25


22:28:45.683,47.89,160.87


22:28:55.704,47.89,160.51


22:29:05.729,47.87,160.15


22:29:15.748,47.85,159.79


22:29:25.732,47.85,159.43
22:29:35.751,47.85,159.09


22:29:45.766,47.79,158.73


22:29:55.787,47.79,158.35


22:30:05.787,47.79,158.03


22:30:15.806,47.79,157.69


22:30:25.835,47.77,157.31


22:30:35.821,47.75,156.97


22:30:45.838,47.75,156.63


22:30:55.863,47.69,156.27


22:31:05.872,47.67,155.95


22:31:15.902,47.65,155.57


22:31:25.894,47.63,155.23


22:31:35.926,47.65,154.89


22:31:45.915,47.61,154.57


22:31:55.929,47.61,154.21


22:32:05.940,47.55,153.87


22:32:15.963,47.55,153.55


22:32:25.974,47.55,153.21


22:32:35.998,47.51,152.87


22:32:45.991,47.51,152.53
22:32:45.991,47.51,152.53


22:32:56.013,47.47,152.23


22:33:06.040,47.43,151.89


22:33:16.030,47.43,151.55


22:33:26.064,47.43,151.23


22:33:36.057,47.41,150.89


22:33:46.082,47.39,150.57


22:33:56.084,47.35,150.31


22:34:06.107,47.35,149.97
22:34:16.133,47.31,149.63


22:34:26.149,47.31,149.33


22:34:36.141,47.27,149.01


22:34:46.158,47.25,148.69


22:34:56.187,47.23,148.39


22:35:06.179,47.19,148.03


22:35:16.204,47.17,147.73


22:35:26.226,47.11,147.43


22:35:36.215,47.09,147.11


22:35:46.247,47.09,146.81


22:35:56.239,47.03,146.47


22:36:06.268,47.01,146.19


22:36:16.262,46.99,145.89


22:36:26.287,46.97,145.57


22:36:36.318,46.95,145.25


22:36:46.307,46.93,144.93


22:36:56.332,46.89,144.65


22:37:06.354,46.85,144.33


22:37:16.347,46.83,144.01


22:37:26.378,46.79,143.73


22:37:36.376,46.77,143.45


22:37:46.400,46.71,143.13


22:37:56.402,46.69,142.83


22:38:06.431,46.67,142.55


22:38:16.446,46.63,142.23


22:38:26.444,46.59,141.91


22:38:36.469,46.57,141.63


22:38:46.488,46.53,141.35


22:38:56.478,46.53,141.07


22:39:06.511,46.47,140.75


22:39:16.506,46.43,140.45


22:39:26.528,46.41,140.15


22:39:36.519,46.37,139.89


22:39:46.553,46.35,139.59


22:39:56.575,46.33,139.35


22:40:06.567,46.25,139.05


22:40:16.595,46.25,138.75


22:40:26.585,46.21,138.47


22:40:36.607,46.19,138.17


22:40:46.626,46.15,137.93
22:40:56.626,46.13,137.63


22:41:06.650,46.07,137.35


22:41:16.676,46.03,137.03


22:41:26.664,46.01,136.79


22:41:36.682,45.99,136.49


