21:42:07.942,53.19,204.79


21:42:17.954,53.35,204.11


21:42:27.979,53.55,203.47


21:42:38.001,53.73,202.83


21:42:47.983,53.95,202.19


21:42:58.002,54.11,201.53


21:43:08.015,54.31,200.87


21:43:18.029,54.47,200.21


21:43:28.043,54.65,199.57


21:43:38.061,54.83,198.97


21:43:48.078,54.97,198.37


21:43:58.093,55.13,197.73


21:44:08.109,55.27,197.09


21:44:18.125,55.41,196.51


21:44:28.113,55.59,195.89


21:44:38.132,55.69,195.25


21:44:48.153,55.83,194.63


21:44:58.172,55.95,194.01


21:45:08.189,56.07,193.39


21:45:18.206,56.19,192.81


21:45:28.194,56.29,192.21


21:45:38.219,56.41,191.63


21:45:48.242,56.51,191.01


21:45:58.260,56.63,190.43


21:46:08.241,56.73,189.83
21:46:18.263,56.83,189.25


21:46:28.289,56.87,188.67


21:46:38.282,57.03,188.09


21:46:48.305,57.07,187.51


21:46:58.313,57.17,186.97


21:47:08.337,57.25,186.43


21:47:18.351,57.33,185.83


21:47:28.368,57.39,185.29


21:47:38.361,57.47,184.69


21:47:48.374,57.53,184.13


21:47:58.415,57.63,183.61


21:48:08.401,57.69,183.07


21:48:18.420,57.73,182.51


21:48:28.438,57.81,181.97


21:48:38.457,57.89,181.43


21:48:48.470,57.95,180.91


21:48:58.491,57.99,180.35


21:49:08.506,58.07,179.79


21:49:18.497,58.09,179.27


21:49:28.528,58.13,178.77


21:49:38.519,58.21,178.23


21:49:48.544,58.21,177.69


21:49:58.568,58.27,177.17


21:50:08.562,58.29,176.63


21:50:18.583,58.33,176.11


21:50:28.604,58.39,175.61


21:50:38.624,58.41,175.09
21:50:48.612,58.45,174.57


21:50:58.631,58.45,174.07


21:51:08.647,58.49,173.59


21:51:18.675,58.51,173.05


21:51:28.668,58.55,172.57


21:51:38.671,58.55,172.07


21:51:48.709,58.61,171.57


21:51:58.696,58.61,171.09


21:52:08.705,58.61,170.57


21:52:18.731,58.65,170.09


21:52:28.723,58.67,169.63


21:52:38.732,58.67,169.13


21:52:48.752,58.67,168.65


21:52:58.767,58.73,168.13


21:53:08.792,58.73,167.69


21:53:18.805,58.75,167.21
21:53:28.786,58.75,166.73


21:53:38.802,58.75,166.27


21:53:48.825,58.77,165.81


21:53:58.841,58.75,165.35


21:54:08.857,58.77,164.89


21:54:18.866,58.79,164.41


21:54:28.877,58.81,163.97


21:54:38.897,58.77,163.45


21:54:48.913,58.77,163.03


21:54:58.934,58.77,162.59


21:55:08.930,58.77,162.13


21:55:18.950,58.79,161.67


21:55:28.946,58.77,161.25


21:55:38.961,58.77,160.79


21:55:48.989,58.77,160.37
21:55:58.999,58.77,159.89


21:56:09.024,58.77,159.49


21:56:19.016,58.75,159.03


21:56:29.037,58.75,158.61


21:56:39.054,58.73,158.17


21:56:49.079,58.73,157.73


21:56:59.061,58.71,157.29


21:57:09.081,58.71,156.87


21:57:19.110,58.71,156.43


21:57:29.120,58.65,155.95


21:57:39.140,58.67,155.55


21:57:49.147,58.57,155.13


21:57:59.160,58.57,154.67


21:58:09.174,58.53,154.25


21:58:19.169,58.49,153.81


21:58:29.190,58.47,153.41


21:58:39.199,58.43,152.97


21:58:49.218,58.39,152.55


21:58:59.236,58.35,152.13


21:59:09.246,58.29,151.71


21:59:19.264,58.27,151.29


21:59:29.287,58.21,150.89


21:59:39.296,58.17,150.51


21:59:49.284,58.11,150.11
21:59:59.297,58.05,149.67


22:00:09.314,57.99,149.27


22:00:19.330,57.93,148.89


22:00:29.341,57.85,148.47


22:00:39.356,57.81,148.09


22:00:49.371,57.75,147.69


22:00:59.391,57.69,147.33


22:01:09.397,57.63,146.93


22:01:19.413,57.57,146.53


22:01:29.428,57.53,146.17


22:01:39.439,57.47,145.79


22:01:49.460,57.41,145.41


22:01:59.477,57.37,145.05


22:02:09.466,57.33,144.67
22:02:19.482,57.25,144.29


22:02:29.497,57.19,143.93


22:02:39.512,57.17,143.55


22:02:49.527,57.11,143.17


22:02:59.538,57.05,142.81


22:03:09.549,57.01,142.43


22:03:19.566,56.95,142.07


22:03:29.575,56.89,141.73


22:03:39.590,56.85,141.37


22:03:49.597,56.83,141.01


22:03:59.608,56.77,140.65


22:04:09.621,56.73,140.31


22:04:19.634,56.67,139.93


22:04:29.644,56.63,139.63


22:04:39.650,56.57,139.27


22:04:49.667,56.55,138.89


22:04:59.685,56.51,138.57


22:05:09.702,56.47,138.23


22:05:19.721,56.39,137.87


22:05:29.742,56.37,137.57


22:05:39.730,56.33,137.23

22:05:49.750,56.31,136.91


22:05:59.778,56.27,136.57


22:06:09.799,56.19,136.21


22:06:19.812,56.17,135.87


22:06:29.792,56.11,135.53


22:06:39.810,56.07,135.25


22:06:49.828,56.01,134.89


22:06:59.838,56.01,134.59


22:07:09.853,55.95,134.23


22:07:19.869,55.91,133.93


22:07:29.893,55.89,133.61


22:07:39.907,55.85,133.27


22:07:49.916,55.81,132.93


22:07:59.936,55.75,132.63


22:08:09.921,55.73,132.33


22:08:19.967,55.69,132.03


22:08:29.952,55.65,131.69


22:08:39.977,55.59,131.43
22:08:49.994,55.59,131.11


22:08:59.991,55.53,130.77


22:09:10.009,55.49,130.49


22:09:20.026,55.43,130.21


22:09:30.036,55.41,129.85


22:09:40.049,55.37,129.57


22:09:50.060,55.33,129.25


22:10:00.078,55.27,128.93


22:10:10.095,55.21,128.65


22:10:20.101,55.17,128.35


22:10:30.116,55.13,128.07


22:10:40.134,55.09,127.75


22:10:50.146,55.05,127.47


22:11:00.169,55.03,127.17


22:11:10.156,54.99,126.91


22:11:20.168,54.93,126.59


22:11:30.188,54.87,126.31


22:11:40.205,54.85,126.03


22:11:50.220,54.79,125.73
22:12:00.235,54.75,125.43


22:12:10.250,54.73,125.19


22:12:20.269,54.71,124.91


22:12:30.283,54.63,124.61


22:12:40.269,54.61,124.35


22:12:50.290,54.57,124.03


22:13:00.317,54.51,123.77


22:13:10.331,54.45,123.49


22:13:20.346,54.43,123.21


22:13:30.363,54.41,122.97


22:13:40.350,54.37,122.67


22:13:50.370,54.29,122.39


22:14:00.380,54.27,122.11


22:14:10.401,54.21,121.83


22:14:20.416,54.19,121.59


22:14:30.424,54.17,121.35


22:14:40.450,54.11,121.03


22:14:50.438,54.05,120.79
22:14:50.438,54.05,120.79


22:15:00.483,53.99,120.53


22:15:10.466,53.95,120.27


22:15:20.483,53.95,120.01


22:15:30.490,53.89,119.73


22:15:40.530,53.79,119.43


22:15:50.544,53.77,119.19


22:16:00.529,53.75,118.93


22:16:10.550,53.69,118.67


22:16:20.571,53.67,118.43


22:16:30.584,53.61,118.17


22:16:40.605,53.53,117.87


22:16:50.621,53.45,117.63


22:17:00.633,53.43,117.33


22:17:10.650,53.35,117.09


22:17:20.634,53.33,116.85


22:17:30.655,53.31,116.57


22:17:40.678,53.21,116.29


22:17:50.692,53.17,116.05
22:18:00.685,53.09,115.77


22:18:10.700,53.01,115.51


22:18:20.718,52.95,115.29


22:18:30.730,52.87,115.03


22:18:40.750,52.85,114.81


22:18:50.766,52.75,114.55


22:19:00.786,52.71,114.29


22:19:10.802,52.63,114.07


22:19:20.790,52.55,113.77


22:19:30.809,52.51,113.53


22:19:40.833,52.43,113.27


22:19:50.852,52.35,113.03


22:20:00.869,52.29,112.81


22:20:10.855,52.21,112.55


22:20:20.871,52.13,112.35


22:20:30.876,52.07,112.07


22:20:40.892,51.99,111.85


22:20:50.910,51.95,111.63


22:21:00.928,51.87,111.37


22:21:10.954,51.79,111.13


22:21:20.941,51.73,110.95


22:21:30.987,51.69,110.67


22:21:40.972,51.63,110.45


22:21:50.985,51.55,110.23


22:22:00.999,51.51,110.01


22:22:11.013,51.45,109.77


22:22:21.036,51.39,109.55
22:22:31.054,51.31,109.31


22:22:41.070,51.23,109.09


22:22:51.087,51.19,108.87


22:23:01.097,51.13,108.65


22:23:11.111,51.09,108.45


22:23:21.098,51.01,108.23


22:23:31.118,50.99,108.01


22:23:41.145,50.91,107.81


22:23:51.135,50.87,107.55


22:24:01.165,50.81,107.35


22:24:11.187,50.75,107.13


22:24:21.196,50.69,106.91


22:24:31.213,50.63,106.67


22:24:41.201,50.59,106.47


22:24:51.214,50.59,106.29


22:25:01.234,50.53,106.07


22:25:11.251,50.45,105.89


22:25:21.266,50.45,105.65


22:25:31.269,50.39,105.41


22:25:41.279,50.33,105.23


22:25:51.302,50.29,105.01


22:26:01.307,50.23,104.83


22:26:11.318,50.21,104.57


22:26:21.331,50.13,104.41


22:26:31.371,50.11,104.19


22:26:41.362,50.05,104.03
22:26:51.370,50.01,103.79


22:27:01.386,49.97,103.61


22:27:11.399,49.91,103.39


22:27:21.437,49.87,103.21


22:27:31.418,49.85,102.99


22:27:41.439,49.79,102.77


22:27:51.455,49.77,102.61


22:28:01.475,49.69,102.43


22:28:11.494,49.67,102.25


22:28:21.489,49.63,102.05


22:28:31.502,49.57,101.83


22:28:41.528,49.55,101.63


22:28:51.542,49.51,101.45


22:29:01.555,49.47,101.27


22:29:11.573,49.41,101.01


22:29:21.592,49.33,100.81


22:29:31.587,49.31,100.61


22:29:41.607,49.31,100.45


22:29:51.622,49.23,100.25


22:30:01.640,49.19,100.07


22:30:11.631,49.13,99.87


22:30:21.647,49.09,99.67
22:30:31.656,49.07,99.53


22:30:41.669,49.01,99.33


22:30:51.690,48.99,99.15


22:31:01.717,48.95,98.97


22:31:11.718,48.89,98.77


22:31:21.739,48.87,98.61


22:31:31.739,48.83,98.39


22:31:41.746,48.77,98.21


22:31:51.764,48.73,98.03


22:32:01.783,48.67,97.83


22:32:11.804,48.65,97.65


22:32:21.794,48.61,97.47


22:32:31.836,48.57,97.29


22:32:41.821,48.55,97.13


22:32:51.833,48.45,96.93
22:33:01.846,48.45,96.79


22:33:11.866,48.41,96.57


22:33:21.889,48.35,96.37


22:33:31.902,48.33,96.21


22:33:41.923,48.27,96.07


22:33:51.912,48.23,95.89


22:34:01.926,48.21,95.75


22:34:11.947,48.15,95.53


22:34:21.969,48.11,95.37


22:34:31.989,48.09,95.19


22:34:41.977,48.03,95.03


22:34:52.0001,47.99,94.81


22:35:02.027,47.93,94.65


22:35:12.015,47.89,94.47


22:35:22.037,47.85,94.31


22:35:32.056,47.81,94.17


22:35:42.079,47.79,94.01


22:35:52.071,47.71,93.79


22:36:02.085,47.67,93.63


22:36:12.105,47.63,93.47


22:36:22.103,47.61,93.27


22:36:32.135,47.55,93.09


22:36:42.153,47.47,92.95


22:36:52.145,47.45,92.77


22:37:02.172,47.43,92.65


22:37:12.192,47.37,92.47


22:37:22.208,47.35,92.33
22:37:32.197,47.29,92.13


22:37:42.207,47.23,92.01


22:37:52.225,47.19,91.83


22:38:02.241,47.13,91.65


22:38:12.261,47.11,91.51


22:38:22.279,47.03,91.35


22:38:32.298,47.03,91.23


22:38:42.286,46.97,91.03


22:38:52.306,46.93,90.87


22:39:02.325,46.91,90.71


22:39:12.345,46.87,90.51


22:39:22.359,46.79,90.41


22:39:32.351,46.77,90.25


22:39:42.362,46.71,90.09


22:39:52.400,46.73,89.97


22:40:02.418,46.65,89.75


22:40:12.403,46.57,89.61


22:40:22.409,46.53,89.47


22:40:32.424,46.53,89.31


22:40:42.449,46.47,89.13


22:40:52.468,46.45,88.97


22:41:02.488,46.37,88.85


22:41:12.497,46.33,88.67
22:41:22.506,46.31,88.55


22:41:32.523,46.25,88.39


22:41:42.545,46.21,88.23


22:41:52.529,46.15,88.09


22:42:02.546,46.13,87.93


22:42:12.558,46.09,87.79


22:42:22.579,46.01,87.59


22:42:32.593,46.01,87.47


22:42:42.610,45.93,87.27


22:42:52.624,45.91,87.17


22:43:02.646,45.89,87.05


22:43:12.634,45.85,86.87


22:43:22.655,45.81,86.69


22:43:32.682,45.75,86.59


22:43:42.668,45.69,86.43


22:43:52.711,45.67,86.27


22:44:02.695,45.59,86.13


22:44:12.707,45.55,86.01


22:44:22.751,45.57,85.89


22:44:32.741,45.47,85.73
